XM_029287581.1	XM_025754854.1	88.514	148	14	3	4998	5143	59	205	4.06e-43	176
XM_025786815.2	XM_025786815.3	100.000	1123	0	0	19	1141	1	1123	0.0	2074
XM_025786815.2	XM_025786814.3	98.424	1142	0	1	18	1141	1	1142	0.0	1993
XM_025786815.2	XM_025830731.3	96.543	1186	9	3	1	1155	869	2053	0.0	1934
XM_025792072.1	XM_029293719.1	97.778	45	1	0	319	363	2481	2525	6.76e-15	78.7
XM_025792072.1	XM_025807935.3	97.778	45	1	0	319	363	1546	1590	6.76e-15	78.7
XM_025792072.1	XM_029298266.2	95.556	45	2	0	319	363	2148	2192	3.14e-13	73.1
XR_003154482.2	XM_025832211.3	93.750	112	4	3	10	120	925	1034	1.95e-40	165
XR_003816033.1	XM_025760060.2	95.685	394	17	0	321	714	196	589	0.0	634
XR_003816033.1	XM_029295232.2	95.685	394	17	0	321	714	166	559	0.0	634
XR_003816033.1	XM_025760057.3	95.685	394	17	0	321	714	196	589	0.0	634
XR_003816033.1	XM_029288658.2	95.473	243	11	0	321	563	453	695	1.95e-107	388
XR_003816033.1	XM_029288658.2	96.947	131	3	1	585	714	677	807	2.71e-56	219
XM_029288040.1	XM_029288043.1	97.998	849	0	1	526	1357	90	938	0.0	1458
XM_029288040.1	XM_025816048.3	98.743	716	9	0	642	1357	161	876	0.0	1273
XM_029288040.1	XM_025816048.3	97.541	122	2	1	456	577	1	121	3.23e-53	207
XM_029288040.1	XM_025816053.2	98.982	491	5	0	617	1107	133	623	0.0	880
XM_029288040.1	XM_025816053.2	96.154	52	1	1	526	577	85	135	5.67e-16	84.2
XM_025807138.2	XM_025748168.3	98.495	2326	26	1	85	2410	1	2317	0.0	4093
XR_003182724.2	XM_025794324.3	96.037	328	10	3	310	635	5882	6208	2.99e-150	531
XM_025813292.1	XM_025813292.2	100.000	814	0	0	1	814	59	872	0.0	1504
XR_003184261.2	XM_025812240.3	99.391	985	0	2	306	1290	104	1082	0.0	1781
XR_003184261.2	XM_025812241.3	99.086	985	0	3	306	1290	104	1079	0.0	1760
XR_003184261.2	XM_025813083.2	79.894	567	93	12	536	1083	577	1141	6.12e-110	396
XR_003184261.2	XM_025819511.3	94.737	228	8	1	310	537	175	398	1.34e-96	351
XR_003184261.2	XM_025757490.3	78.774	424	73	8	677	1083	435	858	1.39e-71	268
XM_025818706.1	XM_025765381.2	97.470	1186	17	2	1	1186	117	1289	0.0	2012
XM_025750901.2	XM_025750902.2	99.367	4106	0	1	1	4080	15	4120	0.0	7415
XM_025785954.1	XM_025814967.3	95.364	3624	149	7	102	3720	1069	4678	0.0	5744
SDMP01000015.1	XM_025799255.3	100.000	3896	0	0	45897378	45901273	4174	279	0.0	7195
SDMP01000015.1	XM_025799255.3	100.000	548	0	0	45888403	45888950	4934	4387	0.0	1013
SDMP01000015.1	XM_025799255.3	100.000	278	0	0	45901682	45901959	278	1	1.96e-140	514
SDMP01000015.1	XM_025799255.3	98.540	137	1	1	45889933	45890069	4390	4255	3.68e-58	241
SDMP01000015.1	XM_025799255.3	100.000	89	0	0	45897201	45897289	4262	4174	2.28e-35	165
SDMP01000015.1	XR_003814472.1	99.943	3526	0	1	17133266	17136789	3526	1	0.0	6499
SDMP01000015.1	XR_003814472.1	92.355	1295	83	3	19444235	19445523	1143	2427	0.0	1829
SDMP01000015.1	XR_003814472.1	87.016	1317	142	12	18955033	18956331	1122	2427	0.0	1458
SDMP01000015.1	XR_003814472.1	85.936	1351	157	13	19023988	19025319	1091	2427	0.0	1411
SDMP01000015.1	XR_003814472.1	86.583	1282	164	5	19723711	19724985	2427	1147	0.0	1408
SDMP01000015.1	XR_003814472.1	86.113	1289	163	7	19602750	19604030	2427	1147	0.0	1375
SDMP01000015.1	XR_003814472.1	85.714	1295	163	9	19669626	19670912	2427	1147	0.0	1347
SDMP01000015.1	XR_003814472.1	85.603	1285	177	3	19065024	19066301	1144	2427	0.0	1341
SDMP01000015.1	XR_003814472.1	85.714	1281	160	13	19731750	19733010	2431	1154	0.0	1330
SDMP01000015.1	XR_003814472.1	85.404	1288	174	5	19795893	19797173	2427	1147	0.0	1325
SDMP01000015.1	XR_003814472.1	85.455	1265	173	4	21180994	21182252	1168	2427	0.0	1306
SDMP01000015.1	XR_003814472.1	84.904	1305	174	9	20720129	20721413	1126	2427	0.0	1297
SDMP01000015.1	XR_003814472.1	85.058	1285	178	5	19518776	19520053	2427	1150	0.0	1297
SDMP01000015.1	XR_003814472.1	86.247	1207	144	11	21641794	21642981	1228	2431	0.0	1290
SDMP01000015.1	XR_003814472.1	84.674	1318	171	12	19026585	19027883	1122	2427	0.0	1286
SDMP01000015.1	XR_003814472.1	84.717	1289	187	5	19076056	19077335	1144	2431	0.0	1280
SDMP01000015.1	XR_003814472.1	85.809	1205	163	3	19890615	19891812	1228	2431	0.0	1271
SDMP01000015.1	XR_003814472.1	84.568	1309	169	14	20777335	20778617	1126	2427	0.0	1267
SDMP01000015.1	XR_003814472.1	85.738	1206	162	6	19530575	19531772	2431	1228	0.0	1266
SDMP01000015.1	XR_003814472.1	84.479	1295	179	10	19083033	19084319	1147	2427	0.0	1258
SDMP01000015.1	XR_003814472.1	84.798	1263	170	7	21001296	21002539	1168	2427	0.0	1249
SDMP01000015.1	XR_003814472.1	86.465	1123	144	3	21009017	21010132	1306	2427	0.0	1225
SDMP01000015.1	XR_003814472.1	83.652	1309	191	8	20634198	20635486	1126	2431	0.0	1210
SDMP01000015.1	XR_003814472.1	84.013	1276	183	11	19055294	19056550	1154	2427	0.0	1206
SDMP01000015.1	XR_003814472.1	83.575	1309	192	8	21133440	21134728	1126	2431	0.0	1205
SDMP01000015.1	XR_003814472.1	85.173	1187	159	10	21162747	21163926	1255	2431	0.0	1201
SDMP01000015.1	XR_003814472.1	83.499	1309	193	10	20952240	20953528	1126	2431	0.0	1199
SDMP01000015.1	XR_003814472.1	85.918	1122	152	1	19574589	19575704	2427	1306	0.0	1192
SDMP01000015.1	XR_003814472.1	84.954	1183	161	10	21196247	21197422	1255	2427	0.0	1182
SDMP01000015.1	XR_003814472.1	85.752	1123	152	6	20790683	20791798	1306	2427	0.0	1181
SDMP01000015.1	XR_003814472.1	85.752	1123	152	4	19768755	19769870	2427	1306	0.0	1181
SDMP01000015.1	XR_003814472.1	85.752	1123	152	4	19647298	19648413	2427	1306	0.0	1181
SDMP01000015.1	XR_003814472.1	84.836	1187	163	10	20655669	20656848	1255	2431	0.0	1179
SDMP01000015.1	XR_003814472.1	85.676	1124	151	6	19950288	19951403	1306	2427	0.0	1175
SDMP01000015.1	XR_003814472.1	85.676	1124	151	5	21598674	21599789	1306	2427	0.0	1175
SDMP01000015.1	XR_003814472.1	85.359	1127	157	4	18116568	18117687	2431	1306	0.0	1160
SDMP01000015.1	XR_003814472.1	85.396	1123	156	5	20647565	20648680	1306	2427	0.0	1158
SDMP01000015.1	XR_003814472.1	85.333	1125	157	3	19914949	19916066	1308	2431	0.0	1157
SDMP01000015.1	XR_003814472.1	85.271	1127	158	3	20130424	20131543	1306	2431	0.0	1155
SDMP01000015.1	XR_003814472.1	85.218	1123	158	5	20177816	20178931	1306	2427	0.0	1147
SDMP01000015.1	XR_003814472.1	84.394	1179	171	9	20117606	20118773	1255	2431	0.0	1146
SDMP01000015.1	XR_003814472.1	85.093	1127	160	3	20039669	20040788	1306	2431	0.0	1144
SDMP01000015.1	XR_003814472.1	85.093	1127	160	5	18481586	18482705	2431	1306	0.0	1144
SDMP01000015.1	XR_003814472.1	85.443	1106	151	7	19665039	19666135	2431	1327	0.0	1142
SDMP01000015.1	XR_003814472.1	84.324	1161	171	7	21612360	21613510	1272	2431	0.0	1125
SDMP01000015.1	XR_003814472.1	84.738	1127	164	5	18810246	18811365	1306	2431	0.0	1122
SDMP01000015.1	XR_003814472.1	84.717	1132	154	11	39515711	39516835	1306	2425	0.0	1114
SDMP01000015.1	XR_003814472.1	84.561	1127	166	4	18842969	18844088	2431	1306	0.0	1110
SDMP01000015.1	XR_003814472.1	84.561	1127	166	5	15911182	15912301	2431	1306	0.0	1110
SDMP01000015.1	XR_003814472.1	83.814	1180	176	11	20297026	20298193	1255	2431	0.0	1107
SDMP01000015.1	XR_003814472.1	84.472	1127	167	6	21720496	21721615	1306	2431	0.0	1105
SDMP01000015.1	XR_003814472.1	83.893	1161	176	7	21633303	21634453	1272	2431	0.0	1098
SDMP01000015.1	XR_003814472.1	83.601	1183	177	7	20413697	20414872	1255	2427	0.0	1094
SDMP01000015.1	XR_003814472.1	84.336	1130	162	12	20339651	20340769	1306	2431	0.0	1092
SDMP01000015.1	XR_003814472.1	84.206	1127	170	6	19818122	19819241	2431	1306	0.0	1088
SDMP01000015.1	XR_003814472.1	84.234	1129	166	9	15806987	15808106	2431	1306	0.0	1088
SDMP01000015.1	XR_003814472.1	84.267	1125	165	8	18799347	18800462	1306	2427	0.0	1086
SDMP01000015.1	XR_003814472.1	84.117	1127	171	5	15839279	15840398	2431	1306	0.0	1083
SDMP01000015.1	XR_003814472.1	83.347	1183	180	6	19785193	19786368	2427	1255	0.0	1077
SDMP01000015.1	XR_003814472.1	83.221	1186	184	3	20207109	20208288	1255	2431	0.0	1074
SDMP01000015.1	XR_003814472.1	84.150	1123	157	6	21146402	21147504	1306	2427	0.0	1068
SDMP01000015.1	XR_003814472.1	83.791	1129	171	9	15828962	15830081	2431	1306	0.0	1061
SDMP01000015.1	XR_003814472.1	83.235	1181	163	13	19032062	19033228	1272	2431	0.0	1051
SDMP01000015.1	XR_003814472.1	83.673	1127	172	9	15869561	15870676	2431	1306	0.0	1051
SDMP01000015.1	XR_003814472.1	83.615	1123	176	5	15795109	15796224	2427	1306	0.0	1048
SDMP01000015.1	XR_003814472.1	83.630	1124	173	5	18935079	18936193	1306	2427	0.0	1046
SDMP01000015.1	XR_003814472.1	83.496	1127	178	3	18828662	18829781	1306	2431	0.0	1044
SDMP01000015.1	XR_003814472.1	82.817	1129	183	6	20057339	20058459	1306	2431	0.0	1000
SDMP01000015.1	XR_003814472.1	81.634	1187	201	8	19596502	19597681	2431	1255	0.0	968
SDMP01000015.1	XR_003814472.1	82.609	1127	164	20	20276649	20277744	1306	2431	0.0	966
SDMP01000015.1	XR_003814472.1	82.725	932	148	6	20396114	20397038	1506	2431	0.0	817
SDMP01000015.1	XR_003814472.1	85.806	782	94	9	20000367	20001141	1255	2026	0.0	813
SDMP01000015.1	XR_003814472.1	84.743	721	105	3	21188537	21189253	1708	2427	0.0	717
SDMP01000015.1	XR_003814472.1	84.145	719	114	0	20193985	20194703	1713	2431	0.0	697
SDMP01000015.1	XR_003814472.1	84.862	687	104	0	18942015	18942701	1745	2431	0.0	693
SDMP01000015.1	XR_003814472.1	88.406	552	58	1	21060239	21060784	1306	1857	0.0	660
SDMP01000015.1	XR_003814472.1	82.930	703	118	2	20262719	20263420	1730	2431	5.20e-176	632
SDMP01000015.1	XR_003814472.1	100.000	322	0	0	17132800	17133121	3847	3526	6.82e-165	595
SDMP01000015.1	XR_003814472.1	89.286	448	42	3	20100992	20101433	1306	1753	3.22e-153	556
SDMP01000015.1	XR_003814472.1	85.361	526	71	6	130767187	130767708	1034	511	3.24e-148	540
SDMP01000015.1	XR_003814472.1	85.255	529	65	10	8175406	8175925	511	1035	5.42e-146	532
SDMP01000015.1	XR_003814472.1	79.385	781	96	47	20996374	20997108	1168	1929	3.31e-133	490
SDMP01000015.1	XR_003814472.1	84.381	493	72	5	17380340	17380829	1002	512	7.17e-130	479
SDMP01000015.1	XR_003814472.1	83.333	522	77	5	141246797	141247309	1122	1642	3.33e-128	473
SDMP01000015.1	XR_003814472.1	84.713	471	65	7	118470367	118470834	988	522	2.01e-125	464
SDMP01000015.1	XR_003814472.1	90.331	362	23	5	19684972	19685321	1507	1146	2.01e-125	464
SDMP01000015.1	XR_003814472.1	100.000	242	0	0	17132399	17132640	4086	3845	2.02e-120	448
SDMP01000015.1	XR_003814472.1	89.815	324	27	2	18941563	18941886	1122	1439	2.65e-109	411
SDMP01000015.1	XR_003814472.1	81.799	478	74	6	18034943	18035420	1618	1154	1.24e-102	388
SDMP01000015.1	XR_003814472.1	84.428	411	42	8	20262296	20262693	1255	1656	1.61e-101	385
SDMP01000015.1	XR_003814472.1	86.158	354	45	4	16976705	16977056	2521	2170	7.48e-100	379
SDMP01000015.1	XR_003814472.1	90.508	295	15	6	19613091	19613373	1447	1154	2.69e-99	377
SDMP01000015.1	XR_003814472.1	82.517	429	57	12	12230397	12230810	936	511	2.71e-94	361
SDMP01000015.1	XR_003814472.1	88.660	291	33	0	19086485	19086775	1259	1549	1.26e-92	355
SDMP01000015.1	XR_003814472.1	86.738	279	36	1	20193642	20193919	1306	1584	9.95e-79	309
SDMP01000015.1	XR_003814472.1	85.121	289	37	3	19612811	19613093	1767	1479	3.60e-73	291
SDMP01000015.1	XR_003814472.1	84.677	248	35	2	20384962	20385206	1264	1511	2.85e-59	244
SDMP01000015.1	XR_003814472.1	84.746	236	29	4	17108682	17108911	1895	1661	7.97e-55	230
SDMP01000015.1	XR_003814472.1	91.124	169	13	2	11685502	11685670	778	944	2.87e-54	228
SDMP01000015.1	XR_003814472.1	87.245	196	13	5	20253422	20253605	1146	1341	8.03e-50	213
SDMP01000015.1	XR_003814472.1	86.735	196	14	5	19985701	19985884	1146	1341	3.73e-48	207
SDMP01000015.1	XR_003814472.1	83.772	228	28	6	18098033	18098253	1886	1661	3.73e-48	207
SDMP01000015.1	XR_003814472.1	91.724	145	11	1	17058944	17059087	1380	1524	6.25e-46	200
SDMP01000015.1	XR_003814472.1	85.787	197	19	9	19030310	19030502	2920	3111	6.25e-46	200
SDMP01000015.1	XR_003814472.1	89.032	155	12	5	19029782	19029935	1230	1380	4.87e-42	187
SDMP01000015.1	XR_003814472.1	86.982	169	15	4	18054365	18054527	1828	1661	6.29e-41	183
SDMP01000015.1	XR_003814472.1	78.700	277	55	3	19596118	19596392	2710	2436	2.26e-40	182
SDMP01000015.1	XR_003814472.1	84.699	183	14	9	38611020	38611188	4043	3861	4.90e-37	171
SDMP01000015.1	XR_003814472.1	97.701	87	1	1	17131632	17131717	4164	4078	2.30e-30	148
SDMP01000015.1	XR_003814472.1	77.689	251	45	7	143942223	143942468	3847	3603	1.07e-28	143
SDMP01000015.1	XR_003814472.1	89.286	112	11	1	17057214	17057324	282	393	1.38e-27	139
SDMP01000015.1	XR_003814472.1	89.474	76	7	1	143941979	143942054	3935	3861	3.03e-14	95.3
SDMP01000015.1	XR_003814472.1	100.000	39	0	0	17131092	17131130	4201	4163	1.42e-07	73.1
SDMP01000015.1	XR_003814472.1	100.000	28	0	0	17126510	17126537	3347	3320	0.19	52.8
SDMP01000015.1	XM_029293417.2	99.886	3504	0	1	14266919	14270422	1	3500	0.0	6445
SDMP01000015.1	XM_029293417.2	100.000	1516	0	0	14273007	14274522	4436	5951	0.0	2800
SDMP01000015.1	XM_029293417.2	100.000	628	0	0	14271546	14272173	3499	4126	0.0	1160
SDMP01000015.1	XM_029293417.2	100.000	312	0	0	14272586	14272897	4126	4437	2.47e-159	577
SDMP01000015.1	XM_029293417.2	89.209	139	11	2	33440935	33441070	3342	3205	4.90e-37	171
SDMP01000015.1	XM_029293417.2	94.444	36	2	0	143744467	143744502	2675	2710	0.014	56.5
SDMP01000015.1	XM_025844209.3	99.076	3140	23	1	145100115	145103254	3529	396	0.0	5633
SDMP01000015.1	XM_025844209.3	99.590	244	1	0	145103882	145104125	244	1	7.27e-120	446
SDMP01000015.1	XM_025844209.3	97.516	161	4	0	145103609	145103769	398	238	1.01e-68	276
SDMP01000015.1	XM_025772873.1	98.955	3062	32	0	11562147	11565208	4592	1531	0.0	5478
SDMP01000015.1	XM_025772873.1	97.747	3062	69	0	87462242	87465303	4592	1531	0.0	5273
SDMP01000015.1	XM_025772873.1	97.533	2351	58	0	87450683	87453033	3881	1531	0.0	4021
SDMP01000015.1	XM_025772873.1	97.677	2282	53	0	87479107	87481388	4592	2311	0.0	3921
SDMP01000015.1	XM_025772873.1	82.087	3076	530	12	147320262	147323330	1531	4592	0.0	2608
SDMP01000015.1	XM_025772873.1	88.303	1308	149	2	143206177	143207480	4589	3282	0.0	1565
SDMP01000015.1	XM_025772873.1	98.969	873	9	0	11565600	11566472	1347	475	0.0	1563
SDMP01000015.1	XM_025772873.1	98.396	873	14	0	87465695	87466567	1347	475	0.0	1535
SDMP01000015.1	XM_025772873.1	98.167	873	16	0	87453425	87454297	1347	475	0.0	1524
SDMP01000015.1	XM_025772873.1	96.927	846	25	1	19423147	19423991	2376	1531	0.0	1417
SDMP01000015.1	XM_025772873.1	95.876	873	36	0	19420637	19421509	475	1347	0.0	1413
SDMP01000015.1	XM_025772873.1	95.876	873	36	0	19424392	19425264	1347	475	0.0	1413
SDMP01000015.1	XM_025772873.1	96.806	814	25	1	19421901	19422713	1531	2344	0.0	1358
SDMP01000015.1	XM_025772873.1	86.038	1103	141	9	154829023	154830114	3630	2530	0.0	1171
SDMP01000015.1	XM_025772873.1	94.809	366	19	0	55754837	55755202	841	476	1.15e-157	571
SDMP01000015.1	XM_025772873.1	97.232	289	7	1	87474109	87474396	289	1	1.19e-132	488
SDMP01000015.1	XM_025772873.1	91.724	290	24	0	124442214	124442503	1	290	4.44e-107	403
SDMP01000015.1	XM_025772873.1	92.123	292	13	10	87470805	87471089	289	1	4.44e-107	403
SDMP01000015.1	XM_025772873.1	93.392	227	15	0	55745157	55745383	1062	836	4.57e-87	337
